"Yield" "SoilQuality" "Irrigated" "Fertilized" "IDFarm"
"35" 10.3882925833242 -0.498978898504543 "0" "0" "1"
"36" 11.9355166288386 0.389595481706078 "1" "1" "1"
"37" 14.4055088979139 0.337331874863737 "0" "0" "1"
"38" 12.0526380944984 -0.489261550050225 "0" "0" "1"
"39" 12.3093969447558 -0.570771060692166 "0" "0" "1"
"40" 12.9301865337064 0.428364064176291 "0" "0" "1"
"41" 9.44152510051464 -0.872461837206139 "0" "0" "1"
"42" 12.2305168161453 -0.00469101335874222 "1" "0" "1"
"43" 11.4387604766912 0.495375148980223 "1" "0" "1"
"44" 15.9067994214936 1.97281867936945 "0" "0" "1"
"45" 11.3333601918575 -1.19686212395264 "0" "0" "1"
"46" 10.4883720000054 0.130438481116839 "1" "0" "1"
"47" 9.0703861410479 0.329059640185992 "1" "0" "1"
"48" 15.7846595171133 0.668158301618999 "0" "0" "1"
"49" 12.9671674091398 0.638992957371085 "0" "0" "1"
"50" 15.5546829216881 1.94045129634858 "0" "0" "1"
"51" 9.15077263221477 -0.554539064732427 "0" "0" "1"
"52" 9.03596034911955 -0.765711059036804 "0" "0" "1"
"53" 12.8376718477435 -0.646694361310387 "0" "0" "1"
"54" 8.53614077991352 -1.02753085374284 "0" "0" "1"
"55" 12.0173210037736 -0.680898071460814 "1" "0" "1"
"56" 9.43254959102373 -1.43361066132337 "0" "0" "1"
"57" 13.8533571272054 0.895493512495098 "0" "0" "1"
"58" 10.3353621115833 -0.239061270484789 "1" "0" "1"
"59" 11.768999178283 1.00040381287092 "1" "0" "1"
"60" 12.4713227188599 -0.0325899798361486 "0" "0" "1"
"61" 14.6666639857709 1.59294707621239 "0" "0" "1"
"62" 10.7031595628944 0.860197432277977 "1" "0" "1"
"63" 9.11589647936497 0.538369767564076 "0" "0" "1"
"64" 14.4996952704151 0.175245737816737 "0" "0" "1"
"65" 20.7842445081591 1.64589814017451 "0" "0" "1"
"66" 12.3455565184964 -0.128887939852038 "0" "0" "1"
"67" 8.07915673252895 -1.99550397970437 "1" "0" "1"
"68" 12.4498362718338 0.714639389405083 "1" "0" "1"
"69" 10.8058300290717 0.491699562958821 "0" "0" "1"
"70" 7.38288082667605 -2.11881259117686 "1" "0" "1"
"71" 15.5205579633185 1.13131845477581 "1" "0" "1"
"72" 10.0763702050019 -1.20821528021287 "1" "0" "1"
"73" 9.03734711099422 0.295865918593792 "1" "0" "1"
"74" 14.041850083549 0.0752686900648812 "0" "0" "1"
"75" 10.6815820723568 0.196160248308003 "1" "0" "1"
"76" 13.0841265018324 -0.312758899741354 "1" "1" "1"
"77" 12.2143494619875 1.42129014680825 "0" "0" "1"
"78" 14.4857505927861 0.683470550500224 "0" "0" "1"
"79" 9.23648043043616 -1.03885629111138 "1" "0" "1"
"80" 8.25033332239902 0.0156826894025526 "1" "0" "1"
"81" 2.1282986657751 -1.24320967834395 "1" "0" "2"
"82" 13.8364846203142 0.99185898159433 "0" "0" "2"
"83" 11.4546590379114 0.863965139598421 "1" "0" "2"
"84" 2.33436689371054 -1.75503854875554 "1" "0" "2"
"85" 10.6585979594727 0.148808218516151 "0" "0" "2"
"86" 11.7906675389575 1.11007456035807 "1" "0" "2"
"87" 7.38701187100831 -0.182752914383314 "0" "0" "2"
"88" 10.9406345106391 -0.25518776801131 "0" "0" "2"
"89" 3.48054162947758 -0.250936687023693 "1" "0" "2"
"90" 11.155946833549 0.816620959269145 "1" "0" "2"
"91" 6.9019067886865 -1.22741533746968 "0" "0" "2"
"92" 5.01444004858189 -0.521230112207303 "0" "0" "2"
"93" 6.62794647691273 -0.704712448567942 "0" "0" "2"
"94" 10.3413220716182 0.687437470185347 "0" "0" "2"
"95" 7.15645126472904 0.547592895535183 "1" "0" "2"
"96" 0.912980087400183 -2.06585280355845 "1" "0" "2"
"97" 4.69430181988887 -1.16581874873459 "0" "0" "2"
"98" 3.08132851779173 -1.17925052730277 "0" "0" "2"
"99" 7.63571600864436 -0.0297593598918793 "0" "0" "2"
"100" 10.6746547585416 1.15152179090866 "1" "0" "2"
"101" 15.0194740630176 2.20866170263516 "1" "0" "2"
"102" 11.8442186844506 0.440132782687226 "0" "0" "2"
"103" 8.863385582855 1.04316598755119 "1" "0" "2"
"104" 7.05212815281375 0.125676744922278 "0" "0" "2"
"105" 3.05443628089887 -1.26524945482264 "0" "0" "2"
"106" 10.5077425582432 0.374360037015229 "0" "0" "2"
"107" 8.90015610510731 -0.199609415300213 "0" "1" "2"
"108" 14.3528224976383 1.15478290427735 "1" "0" "2"
"109" 3.40966142005607 -0.561705709820649 "1" "0" "2"
"110" 6.63753140594052 -1.13775660694886 "0" "0" "2"
"111" 3.06251930743703 -1.29337009302956 "1" "0" "2"
"112" 16.0743972475342 1.124811943473 "0" "0" "2"
"113" 7.82222504321526 -0.701000727173593 "0" "0" "2"
"114" 10.3021647115025 -0.0288758096769264 "0" "0" "2"
"115" 5.9511428611437 -0.624974887486906 "0" "0" "2"
"116" 0.208548092339758 -1.83036801979779 "0" "0" "2"
"117" 11.8717305849796 1.9047931674535 "1" "0" "2"
"118" 12.8023183007703 0.529919114959314 "0" "0" "2"
"119" 7.78190580843757 -0.264790948967245 "0" "0" "2"
"120" 12.9215136373621 0.907147245603508 "1" "0" "2"
"121" 7.3243591313442 -0.265268577988067 "1" "0" "2"
"122" 10.1115942019563 -0.328567471016804 "0" "0" "2"
"123" 0.073947717013163 -1.30367636155847 "1" "0" "2"
"124" 7.68479084512024 -0.19728943649195 "1" "0" "2"
"125" 0.47830429856014 -0.711440055623224 "1" "0" "2"
"126" 12.2072428090356 0.0288413776797543 "0" "0" "2"
"127" 3.10267588735666 -1.07349485921401 "1" "0" "2"
"128" 4.62621728649974 -1.09179206421077 "0" "0" "2"
"129" 9.68737375245864 -0.56900962765166 "0" "0" "2"
"130" 7.86514939416367 0.519558125577763 "0" "0" "2"
"131" 7.12543545770323 -0.970174953116679 "0" "0" "2"
"132" 7.49127187771181 0.133518574496549 "0" "0" "2"
"133" 9.15172326171941 -0.649716478054929 "0" "0" "2"
"134" 5.36923235556051 0.0367306507775587 "0" "0" "2"
"135" 15.5463145813914 1.69080705752006 "0" "0" "2"
"136" 4.32655690524452 -0.843001232495456 "1" "0" "2"
"137" 3.39871096429904 -1.20077212142888 "0" "0" "2"
"138" 10.7734716902723 0.528077809251587 "0" "0" "2"
"139" 13.2351520719125 0.326143972893181 "0" "0" "2"
"140" 9.52629266106756 -0.299909079772185 "0" "0" "2"
"141" 10.1684001231387 0.551737996586638 "0" "1" "2"
"142" 4.95739142561071 -1.24650545927955 "0" "0" "2"
"143" 6.00255572923628 -0.796453000096277 "0" "0" "2"
"144" 14.4508389522643 1.74334964989931 "0" "0" "2"
"145" 10.6887929048968 0.86405132479765 "0" "0" "2"
"146" 14.118263985188 0.731203886573071 "0" "0" "2"
"147" 19.2883654728227 1.73516661328297 "1" "0" "2"
"148" 6.03892781965028 0.13837718484504 "1" "0" "2"
"149" 14.9560930828812 0.8720575979301 "1" "0" "2"
"150" 16.3547009828801 1.05024875250688 "1" "0" "2"
"151" 4.4472412138819 -1.13743873910539 "0" "0" "2"
"152" 8.64330485243374 -0.0436571319162971 "0" "0" "2"
"153" 21.287439225245 2.3935301739161 "0" "1" "2"
"154" 15.7697461513364 1.24444013015039 "0" "0" "2"
"155" 5.30699023232816 -0.767213057391311 "1" "0" "2"
"156" -1.91002789587869 -2.95151475392099 "0" "0" "2"
"157" 10.2765916630252 0.329239194531822 "1" "1" "2"
"158" 9.60222229628841 -0.305761610623122 "0" "0" "2"
"159" 7.90766852124965 -0.712534311408258 "0" "0" "2"
"160" 6.94641556111806 0.292247801726892 "1" "0" "2"
"161" 9.28711880757429 1.73894209134024 "0" "1" "3"
"162" 6.82691843159831 -0.00257142424582498 "0" "1" "3"
"163" 7.30320905489339 -0.00446431663701564 "0" "1" "3"
"164" 7.90068816956488 1.56199313824202 "0" "0" "3"
"165" 5.74141630465848 -0.380505954911847 "0" "0" "3"
"166" 4.68460828652217 -0.632885784223679 "1" "0" "3"
"167" 4.53360713889531 0.137019137952547 "1" "0" "3"
"168" 6.75087526532047 -1.72531305864046 "0" "0" "3"
"169" 9.29627990928734 1.22290580850524 "0" "0" "3"
"170" 11.4505599066428 2.19604004019626 "1" "0" "3"
"171" 4.58763657799626 -0.368523323367757 "1" "0" "3"
"172" 5.26459373078677 0.925910686319988 "0" "0" "3"
"173" 5.82697120331262 -0.489477776603747 "0" "0" "3"
"174" 5.00634659134404 0.207552353591943 "1" "0" "3"
"175" 3.90704216090961 0.398127798274826 "1" "0" "3"
"176" 6.04304012933488 1.15603750967308 "0" "0" "3"
"177" 9.14270942869549 1.24213119154568 "0" "0" "3"
"178" 10.4515771141501 0.165909982543759 "1" "0" "3"
"179" 9.12340033861354 0.715217694459379 "0" "0" "3"
"180" 4.19094942583014 -0.378404319682115 "1" "0" "3"
"181" 8.03403515189793 0.695482029935346 "0" "0" "3"
"182" 12.9867959004824 0.254603577957544 "0" "0" "3"
"183" 6.98569798345057 0.670041301703396 "0" "0" "3"
"184" 4.22605754627588 -0.664854890523974 "0" "0" "3"
"185" 6.21357906308721 -0.375250010517242 "0" "0" "3"
"186" 5.62688282542076 0.752244834080905 "1" "0" "3"
"187" 5.80153292086873 0.99655515041986 "0" "0" "3"
"188" 5.49605745085359 -0.360303668157328 "1" "0" "3"
"189" 5.01586476376796 -0.67006000567486 "1" "0" "3"
"190" 10.3278962142056 0.478492761128781 "0" "0" "3"
"191" 7.96485454004418 -0.588681209252098 "0" "0" "3"
"192" 3.48865585867388 -1.0452471766004 "0" "0" "3"
"193" 8.22878224250744 0.555341398802417 "0" "0" "3"
"194" 6.51756492841316 1.06552184630196 "1" "0" "3"
"195" 6.6015159109574 1.28764954631915 "1" "0" "3"
"196" 9.63701578450341 0.583475101393842 "0" "0" "3"
"197" 6.60975243395957 1.26413132433733 "0" "0" "3"
"198" 6.768844504328 0.488415111852723 "0" "0" "3"
"199" 4.35905275337324 2.29654989495162 "0" "0" "3"
"200" 3.78342952505584 -1.81315831747814 "1" "0" "3"
"201" 5.3376298565039 0.00218946125209048 "0" "0" "3"
"202" 4.35680357881697 0.475364334605827 "1" "0" "3"
"203" 6.82376635562405 -0.777742496311556 "0" "0" "3"
"204" 13.2650956504921 0.205377675023786 "0" "1" "3"
"205" 11.4159365095352 1.02254474171184 "1" "0" "3"
"206" 8.58413373103565 -1.01007681040258 "1" "0" "3"
"207" 6.96899151958143 -0.751933509383694 "1" "0" "3"
"208" 11.6986517198246 0.144192432314699 "0" "1" "3"
"209" 4.56017767698386 0.880558228774684 "0" "0" "3"
"210" 5.44935760831307 0.431361274506277 "1" "0" "3"
"211" 8.35150722498573 -0.690946420020295 "0" "0" "3"
"212" 7.92231770100013 0.559340760371425 "0" "0" "3"
"213" 4.16454509792782 -0.563790520573196 "1" "0" "3"
"214" 4.39356553596347 -2.74231751288163 "0" "0" "3"
"215" 5.4198161856428 0.6426826464088 "1" "0" "3"
"216" 9.25601808145347 0.399226782475046 "0" "0" "3"
"217" 7.58518505568533 0.698712994322033 "0" "0" "3"
"218" 4.45301875012825 0.522457073938795 "0" "0" "3"
"219" 2.95247711371269 -0.596522934411727 "0" "0" "3"
"220" 6.33643715709854 1.07961910629198 "0" "0" "3"
"221" 3.40361696563517 -0.652068185705606 "0" "0" "3"
"222" 9.42512873841304 1.49547796546571 "0" "0" "3"
"223" 5.11564253388855 0.134398185105457 "1" "0" "3"
"224" 6.82192593990654 -0.0735164108469455 "1" "0" "3"
"225" 8.90829101189223 0.0262745292251776 "1" "0" "3"
"226" 8.32129654202066 0.23932095417627 "0" "0" "3"
"227" 6.35532755286224 -0.0846309590999704 "0" "0" "3"
"228" 8.44848583449509 0.459021086440669 "0" "1" "3"
"229" 3.87223471324979 -0.25589099734331 "0" "0" "3"
"230" 8.89938251881298 0.615952022783834 "1" "0" "3"
"231" 8.13029958551126 1.34711843045988 "1" "0" "3"
"232" 7.35300551358034 0.675828683272879 "0" "0" "3"
"233" 3.62581271654914 -0.219714820534008 "1" "0" "3"
"234" 8.12914046598775 -0.372852244242729 "0" "0" "3"
"235" 9.88866254471952 -0.0319899344771504 "0" "0" "3"
"236" 8.08061056082963 0.0872803595612798 "0" "0" "3"
"237" 4.97437923640097 -0.0635553519375065 "0" "0" "3"
"238" 4.44304147018452 -0.515650665736244 "1" "0" "3"
"239" 5.43250168358497 0.078077272492548 "0" "0" "3"
"240" 3.3675009103191 -0.916689197684619 "0" "0" "3"
"241" 0.728495715355192 0.217458767628588 "1" "0" "4"
"242" 5.47770786400236 1.0916894998188 "1" "0" "4"
"243" 6.83391292082297 1.36498500105008 "0" "0" "4"
"244" 7.39867331713791 1.13418420694798 "0" "0" "4"
"245" 1.96694861110709 -0.910223353381847 "1" "0" "4"
"246" 10.8979645554744 1.89166103356048 "1" "0" "4"
"247" 0.264462677013353 -0.56468439458776 "1" "0" "4"
"248" 3.38781771288365 0.257834548397625 "0" "0" "4"
"249" 4.91994154853152 -1.12195524725869 "1" "1" "4"
"250" 4.61293106509531 0.153117309363479 "1" "0" "4"
"251" 9.82259035508249 1.72913769263462 "0" "0" "4"
"252" 5.16592334729474 0.172390241147258 "0" "0" "4"
"253" 8.76218982685354 1.02596319970137 "0" "0" "4"
"254" 1.1455564646475 -0.277718226081218 "1" "0" "4"
"255" 5.33191071860613 0.272060815850393 "0" "0" "4"
"256" 0.0894188303768255 -1.57414945335862 "1" "0" "4"
"257" -0.630630936877671 0.14791457451534 "1" "0" "4"
"258" 0.203391063332779 -0.161100411218263 "1" "0" "4"
"259" 7.74848777248261 0.552408792402653 "0" "0" "4"
"260" 1.32058221866079 -1.15087326123939 "1" "0" "4"
"261" 3.51678954426564 -0.23872725222163 "1" "0" "4"
"262" 3.26036957617508 -0.343536663412671 "0" "0" "4"
"263" 3.82485707094393 0.529464779092492 "1" "0" "4"
"264" 4.34851965580362 -0.756175083262853 "0" "0" "4"
"265" 2.58580284817909 -2.54076757969432 "1" "0" "4"
"266" 7.31046097695756 0.608408330906237 "0" "1" "4"
"267" 4.17324459293298 -0.454738084337411 "0" "0" "4"
"268" 5.16624135252677 0.728766289309695 "1" "0" "4"
"269" 4.93261656386943 0.539880014838697 "1" "0" "4"
"270" 6.38927624237959 0.925007744486747 "0" "0" "4"
"271" 6.90531559893834 0.894850508478566 "0" "0" "4"
"272" 4.47106394793602 -0.179628774861201 "1" "0" "4"
"273" 1.65596015211601 -1.34208555950708 "0" "0" "4"
"274" 2.97107504939036 -0.814892493237968 "0" "0" "4"
"275" 6.44142017692013 0.571543899080758 "0" "0" "4"
"276" 3.60763980497495 0.0304383475917239 "0" "0" "4"
"277" 0.0440671766378964 -0.620340831205224 "1" "0" "4"
"278" 0.436538903035416 -1.5882283842177 "1" "0" "4"
"279" 5.44503705218933 -0.935439290830796 "1" "0" "4"
"280" 2.19069419804798 -0.118711762110026 "1" "0" "4"
"281" 6.7579560142307 0.664979271209341 "0" "0" "4"
"282" 1.58955802202578 0.239768821863316 "1" "0" "4"
"283" 2.98528646024529 1.363805972912 "1" "0" "4"
"284" 2.88877304366614 0.223536742345913 "0" "0" "4"
"285" 7.99182058862624 0.610405115581902 "1" "1" "4"
"286" 4.97912775423477 -0.391805545388612 "0" "0" "4"
"287" 2.30060775394549 -0.779000793579476 "1" "0" "4"
"288" 4.55685819531525 0.0639380609434975 "1" "0" "4"
"289" 6.8021707958639 1.0971534850129 "1" "0" "4"
"290" 9.71398495116675 2.53319326201348 "0" "0" "4"
"291" 4.08735780679411 -0.689872145908019 "0" "0" "4"
"292" 5.68672569621516 0.803678854206339 "0" "0" "4"
"293" 8.17952801453695 1.65778773662102 "1" "0" "4"
"294" 3.58691245250745 -0.41704326538974 "0" "0" "4"
"295" 7.45898294682185 0.33804727512916 "0" "0" "4"
"296" 3.36506368555682 0.705126786422389 "1" "0" "4"
"297" 9.34837428484086 1.3125182068978 "0" "0" "4"
"298" -0.512461459086293 -1.22903959055421 "1" "0" "4"
"299" 2.01998634287146 -1.27419637679424 "0" "0" "4"
"300" 4.61474597349833 0.136532149789913 "1" "0" "4"
"301" 2.61558752252162 0.711202844480574 "0" "0" "4"
"302" 5.22106865809459 -0.632376348818796 "0" "0" "4"
"303" 5.55693013984462 -0.317910262602795 "0" "0" "4"
"304" 6.79450735529468 1.06750166236092 "0" "0" "4"
"305" 9.47891705770602 1.59225516483838 "1" "1" "4"
"306" 0.822331273249341 0.449359099205442 "0" "0" "4"
"307" 5.79466349112569 -0.108154437210893 "0" "0" "4"
"308" 10.3603731901264 0.715474251077108 "0" "0" "4"
"309" 5.45864678368118 0.179834669941234 "0" "0" "4"
"310" 5.85641790126802 1.3185836859817 "1" "0" "4"
"311" 5.92232610974845 0.389644730052996 "1" "0" "4"
"312" -0.529836301435086 -1.33516696872942 "1" "0" "4"
"313" 4.2255384645411 -1.60958358576562 "0" "0" "4"
"314" 2.7221302931071 -0.869807423019583 "0" "0" "4"
"315" 7.33515827507464 2.93053462033689 "1" "0" "4"
"316" 3.5771449468886 -0.421580210189153 "0" "0" "4"
"317" 4.5055643876252 -0.0398297210891071 "1" "0" "4"
"318" 8.25417852612503 0.0381266882673787 "1" "0" "4"
"319" 5.9272564460605 1.04256051189586 "1" "0" "4"
"320" 2.61207846380774 -0.641327604787044 "1" "0" "4"
"321" 14.0231779512165 -1.0684656363248 "0" "0" "5"
"322" 8.04543890703013 0.199851358164243 "1" "0" "5"
"323" 11.4288944671872 0.388162081942278 "1" "0" "5"
"324" 11.3437809449613 -0.679450653398379 "1" "0" "5"
"325" 17.7922798730664 2.65717077824476 "0" "1" "5"
"326" 11.7439777762319 -0.163250527150593 "0" "0" "5"
"327" 10.7311032552645 -1.02436398624072 "0" "0" "5"
"328" 14.060311505778 0.685924215635425 "0" "0" "5"
"329" 7.46798069600386 -1.9528144961861 "0" "0" "5"
"330" 9.14877949841088 -0.364626019788328 "0" "0" "5"
"331" 8.50386214479147 0.0837016486180133 "1" "0" "5"
"332" 14.6853007458682 -0.62497141268932 "0" "0" "5"
"333" 9.0463577631366 1.33842452662869 "1" "0" "5"
"334" 8.59855707533844 -0.478237659938807 "0" "0" "5"
"335" 15.3384402855003 1.13123890603547 "1" "1" "5"
"336" 8.96879423653943 -1.51502282813937 "1" "0" "5"
"337" 11.1301433045477 1.37030178185034 "0" "0" "5"
"338" 8.53954640160048 -2.07515452637654 "0" "0" "5"
"339" 8.96783738085046 0.00865470406351299 "1" "0" "5"
"340" 7.29872563262956 0.442947118565176 "0" "0" "5"
"341" 9.16820452827581 -0.653474038599344 "0" "0" "5"
"342" 9.49111760850174 -1.59085900902484 "0" "0" "5"
"343" 14.979132064387 0.327438950434602 "0" "0" "5"
"344" 14.464236825087 0.035218107324447 "0" "0" "5"
"345" 13.5595376358676 0.724555201895489 "0" "0" "5"
"346" 11.8096907805947 1.51307498906351 "0" "0" "5"
"347" 10.5236692119366 -1.15059395530594 "1" "0" "5"
"348" 10.4424807562559 0.478888982026175 "0" "0" "5"
"349" 9.04847758366468 -1.14549857516378 "0" "0" "5"
"350" 9.2786297274763 1.29657907014957 "0" "0" "5"
"351" 9.8121686697964 -0.408941739148319 "1" "0" "5"
"352" 10.5463205387187 0.796493380617591 "0" "1" "5"
"353" 10.6665850045952 0.722923226562041 "1" "0" "5"
"354" 10.0725471040114 -0.757971093648712 "0" "0" "5"
"355" 10.1906780460218 -2.03990965838588 "1" "0" "5"
"356" 8.69767983127658 -0.508886376819595 "0" "0" "5"
"357" 10.0317014963876 0.729137364698982 "0" "0" "5"
"358" 8.58808779337487 0.815265958161316 "0" "0" "5"
"359" 7.44680778576372 1.17467553659151 "0" "0" "5"
"360" 7.69056724956418 -1.10257720675612 "1" "0" "5"
"361" 11.8000761980187 -0.245348476541535 "0" "0" "5"
"362" 12.6598512418107 0.549978875040469 "0" "0" "5"
"363" 12.2095779878629 -0.749336752122776 "0" "0" "5"
"364" 12.1710628852595 -0.652113963614056 "1" "0" "5"
"365" 16.481126077197 0.441817132667423 "0" "0" "5"
"366" 10.7289729697023 -0.529122349041348 "0" "0" "5"
"367" 12.7470324241103 0.17133777157752 "1" "0" "5"
"368" 10.5543893254785 0.116515057131904 "1" "0" "5"
"369" 12.8563676279439 0.590536814382142 "0" "0" "5"
"370" 12.2913716665895 -0.710852937779467 "1" "0" "5"
"371" 12.3672387154858 1.74410233789987 "0" "0" "5"
"372" 11.9786189951972 -0.424725527509677 "0" "0" "5"
"373" 8.53142566828534 -0.412485227136132 "0" "0" "5"
"374" 10.0876308034308 -0.1492450553246 "0" "0" "5"
"375" 10.9694229146828 0.049048335072041 "0" "0" "5"
"376" 12.0664250122472 -0.129923943924853 "0" "0" "5"
"377" 7.91123328915961 -0.208862056963865 "0" "0" "5"
"378" 8.69428834140017 -0.462896564041205 "0" "0" "5"
"379" 14.5999197285271 2.32543063320106 "1" "0" "5"
"380" 11.4033784276469 -0.842428591481768 "0" "0" "5"
"381" 6.99376955393743 0.173924212053915 "1" "0" "5"
"382" 11.5018355308617 -0.244684386030206 "0" "0" "5"
"383" 10.4365903938329 0.264456733639328 "0" "0" "5"
"384" 8.03316611840876 0.0309584893658157 "0" "0" "5"
"385" 9.87441599666979 1.52773124922528 "0" "0" "5"
"386" 12.680685153929 0.390435662611667 "0" "0" "5"
"387" 9.12753444653369 -1.61494453802577 "0" "0" "5"
"388" 11.5250193700903 0.821067388896568 "1" "0" "5"
"389" 6.52707295165423 -0.132369984678613 "1" "0" "5"
"390" 10.8707281555145 1.20613241061493 "1" "0" "5"
"391" 12.9466496896338 0.0143376495280439 "1" "0" "5"
"392" 8.31222283802904 0.743465773589472 "0" "0" "5"
"393" 15.9170292972102 0.893713502164404 "0" "0" "5"
"394" 10.1880353059045 -1.14385200066133 "1" "0" "5"
"395" 15.6418679296862 1.4183728313842 "0" "0" "5"
"396" 9.26852172712672 0.551935658526445 "1" "0" "5"
"397" 7.81900078310482 -0.414305421271473 "1" "0" "5"
"398" 11.5526655792901 -0.159778978417013 "0" "0" "5"
"399" 8.27839099891482 -1.35113512458166 "0" "0" "5"
"400" 8.41420262080114 -0.183078486871552 "1" "0" "5"
"401" 13.2964997484711 2.00043449208795 "0" "0" "6"
"402" 13.0272868280482 0.788404275182356 "0" "0" "6"
"403" 9.66614963246038 0.189903713155628 "0" "0" "6"
"404" 7.28510455389908 -0.829426335911167 "1" "0" "6"
"405" 13.4254187700694 0.957955168442446 "0" "0" "6"
"406" 10.4042408206966 -2.06018677286537 "0" "0" "6"
"407" 13.0024731856202 0.246210208020456 "0" "0" "6"
"408" 10.1898108727357 -0.104772118832294 "0" "0" "6"
"409" 12.7249748237938 0.322336106814475 "0" "0" "6"
"410" 14.0601037244949 0.704924865753514 "0" "0" "6"
"411" 12.6514394123003 1.39790201729547 "1" "0" "6"
"412" 11.1786166906806 0.0766407963318801 "0" "0" "6"
"413" 11.6918778103313 0.820239664939911 "1" "0" "6"
"414" 13.8944956932724 0.732567454356931 "0" "0" "6"
"415" 11.6024502172286 0.739526584411538 "1" "0" "6"
"416" 8.4012462121671 0.076543309236974 "0" "0" "6"
"417" 9.48899321389788 -1.08016351939664 "0" "0" "6"
"418" 11.3232731618817 -0.804432280243877 "0" "0" "6"
"419" 7.86975304349291 -1.55960874243616 "0" "0" "6"
"420" 11.2217842436662 0.610519821777663 "1" "0" "6"
"421" 5.36236145811835 -1.71737292102605 "1" "0" "6"
"422" 15.3900291122359 1.57518077731523 "0" "0" "6"
"423" 11.9255205465066 -0.101878427987782 "1" "0" "6"
"424" 12.0278316007628 -0.43257810833947 "0" "0" "6"
"425" 13.8646009307254 0.852833397212139 "1" "0" "6"
"426" 11.2330528621203 -0.292771006513657 "1" "0" "6"
"427" 9.27881275233547 1.45960465799314 "0" "0" "6"
"428" 9.36453473397009 -1.38444524076257 "1" "0" "6"
"429" 11.5183867133938 0.805431056230822 "1" "0" "6"
"430" 19.2319432899844 1.41562667785803 "0" "0" "6"
"431" 17.0884820564912 2.09868406775059 "0" "0" "6"
"432" 12.6305704049312 1.44487478162307 "1" "0" "6"
"433" 14.8603945376277 0.980796975991566 "0" "0" "6"
"434" 11.0095192997361 -0.91622711812879 "1" "0" "6"
"435" 10.8323996275472 0.991682223557296 "0" "0" "6"
"436" 11.4734624526642 0.988164256060156 "0" "0" "6"
"437" 9.15807524066273 -1.62960876100431 "1" "0" "6"
"438" 7.06312359456926 -0.893655673580399 "1" "0" "6"
"439" 9.11232561525432 -0.591253554012615 "1" "0" "6"
"440" 10.3561941408845 -0.0131481186153012 "1" "0" "6"
"441" 9.223079719111 -0.615714900308579 "1" "0" "6"
"442" 14.5103731438953 1.56209432739697 "1" "0" "6"
"443" 11.8644308376507 -0.214986251747585 "0" "0" "6"
"444" 5.60482959968483 -0.445026751786767 "0" "0" "6"
"445" 14.0226225711801 0.559883232103859 "1" "0" "6"
"446" 10.2781068667912 -0.400321040908422 "0" "0" "6"
"447" 7.47301340143209 -1.22499377367224 "1" "0" "6"
"448" 10.3314303508597 -0.523080582653058 "1" "0" "6"
"449" 12.8805234552083 0.188607002607022 "0" "0" "6"
"450" 8.34538836191049 -0.409420527972314 "1" "0" "6"
"451" 10.9159896201102 -1.12733475290809 "1" "0" "6"
"452" 11.2790526576759 0.892484286090729 "1" "0" "6"
"453" 11.2322492123237 -0.856545249968825 "0" "0" "6"
"454" 4.85139659231445 -2.26542481431424 "0" "0" "6"
"455" 11.6862825809772 0.76637205723605 "0" "0" "6"
"456" 11.2153510905898 0.962877318735595 "1" "0" "6"
