"carbon_footprint" "purchases" "heating" "flights" "IDCity"
"61" 13.8624632803831 1.59294707621239 "0" "0" "1"
"62" 7.83020312101242 0.860197432277977 "0" "0" "1"
"63" 5.11203594363647 0.538369767564076 "1" "0" "1"
"64" 4.18219071251815 0.175245737816737 "1" "0" "1"
"65" 8.87618968106043 1.64589814017451 "0" "0" "1"
"66" 6.57838682287267 -0.128887939852038 "0" "0" "1"
"67" -2.05555816444042 -1.99550397970437 "0" "0" "1"
"68" 5.79702315100197 0.714639389405083 "1" "0" "1"
"69" 4.8150859757675 0.491699562958821 "1" "0" "1"
"70" 4.33887342093217 -2.11881259117686 "1" "1" "1"
"71" 4.41590643239386 1.13131845477581 "1" "0" "1"
"72" 4.51026851988777 -1.20821528021287 "0" "0" "1"
"73" 7.36688293933633 0.295865918593792 "0" "0" "1"
"74" 3.99776721888353 0.0752686900648812 "1" "0" "1"
"75" 4.22183157058313 0.196160248308003 "1" "0" "1"
"76" 3.13218806680687 -0.312758899741354 "1" "0" "1"
"77" 8.39526380852678 1.42129014680825 "0" "0" "1"
"78" 8.11625248013434 0.683470550500224 "0" "0" "1"
"79" 15.0286142298138 -1.03885629111138 "0" "1" "1"
"80" 6.87946554333201 0.0156826894025526 "0" "0" "1"
"81" 1.76906151041372 -1.24320967834395 "1" "0" "1"
"82" 5.11815103540728 0.99185898159433 "1" "0" "1"
"83" 8.66879894197277 0.863965139598421 "0" "0" "1"
"84" -0.422462729131691 -1.75503854875554 "0" "0" "1"
"85" 7.09110311157593 0.148808218516151 "0" "0" "1"
"86" 9.09891726973004 1.11007456035807 "0" "0" "1"
"87" 3.50412417791493 -0.182752914383314 "1" "0" "1"
"88" 6.29664482250016 -0.25518776801131 "0" "0" "1"
"89" 3.39608707132789 -0.250936687023693 "1" "0" "1"
"90" 6.02930323271634 0.816620959269145 "1" "0" "1"
"91" 1.33730211161972 -1.22741533746968 "1" "0" "1"
"92" 5.93686637830586 -0.521230112207303 "0" "0" "1"
"93" 6.08102297559553 -0.704712448567942 "0" "0" "1"
"94" 9.07450183480781 0.687437470185347 "0" "0" "1"
"95" 4.84149912475378 0.547592895535183 "1" "0" "1"
"96" 5.6822922208105 -2.06585280355845 "0" "0" "1"
"97" 6.21046159818234 -1.16581874873459 "0" "0" "1"
"98" 2.70510989557229 -1.17925052730277 "1" "0" "1"
"99" 6.78751397991385 -0.0297593598918793 "0" "0" "1"
"100" 9.91245818515669 1.15152179090866 "0" "0" "1"
"101" 8.43662355218277 2.20866170263516 "0" "1" "2"
"102" -4.00538338985934 0.440132782687226 "1" "0" "2"
"103" 0.83870031204683 1.04316598755119 "0" "0" "2"
"104" -1.42458187860113 0.125676744922278 "0" "0" "2"
"105" -3.90324682981843 -1.26524945482264 "0" "0" "2"
"106" -1.08581179919587 0.374360037015229 "0" "0" "2"
"107" -5.03085412997542 -0.199609415300213 "1" "0" "2"
"108" -0.930382895563999 1.15478290427735 "0" "0" "2"
"109" -2.70292890623688 -0.561705709820649 "0" "0" "2"
"110" -2.50932301154478 -1.13775660694886 "0" "0" "2"
"111" -2.9684672100628 -1.29337009302956 "0" "0" "2"
"112" 6.85095203303777 1.124811943473 "1" "1" "2"
"113" -6.47244765206596 -0.701000727173593 "1" "0" "2"
"114" -1.73960716576443 -0.0288758096769264 "0" "0" "2"
"115" -6.60218952570285 -0.624974887486906 "1" "0" "2"
"116" -2.54044113459838 -1.83036801979779 "0" "0" "2"
"117" -0.38416242885902 1.9047931674535 "1" "0" "2"
"118" -1.21488091714792 0.529919114959314 "0" "0" "2"
"119" -2.23402779258187 -0.264790948967245 "0" "0" "2"
"120" -2.0206935835261 0.907147245603508 "1" "0" "2"
"121" -5.13409218700408 -0.265268577988067 "1" "0" "2"
"122" -5.41273964566815 -0.328567471016804 "1" "0" "2"
"123" -9.46348734747224 -1.30367636155847 "1" "0" "2"
"124" 4.98823282512938 -0.19728943649195 "1" "1" "2"
"125" -3.80589894473809 -0.711440055623224 "0" "0" "2"
"126" -1.62470497059502 0.0288413776797543 "0" "0" "2"
"127" -3.78493176551836 -1.07349485921401 "0" "0" "2"
"128" -2.80008983118844 -1.09179206421077 "0" "0" "2"
"129" -5.29823288509989 -0.56900962765166 "1" "0" "2"
"130" 9.72333144240904 0.519558125577763 "0" "1" "2"
"131" -3.23295681416821 -0.970174953116679 "0" "0" "2"
"132" -1.41121763565861 0.133518574496549 "0" "0" "2"
"133" -6.06979850748458 -0.649716478054929 "1" "0" "2"
"134" -1.60932250667154 0.0367306507775587 "0" "0" "2"
"135" 4.5519935046949 1.69080705752006 "0" "0" "2"
"136" -7.25266637512974 -0.843001232495456 "1" "0" "2"
"137" -3.48525690874182 -1.20077212142888 "0" "0" "2"
"138" -0.654187619844782 0.528077809251587 "0" "0" "2"
"139" -1.1182349946913 0.326143972893181 "0" "0" "2"
"140" -2.35509006476304 -0.299909079772185 "0" "0" "2"
"141" -3.55525618408601 0.551737996586638 "1" "0" "2"
"142" -6.29471156183378 -1.24650545927955 "0" "0" "2"
"143" 6.00339424440251 -0.796453000096277 "0" "1" "2"
"144" 1.52937215137758 1.74334964989931 "1" "0" "2"
"145" 0.16238896883094 0.86405132479765 "0" "0" "2"
"146" -3.93921774446521 0.731203886573071 "1" "0" "2"
"147" -4.32156619336987 1.73516661328297 "1" "0" "2"
"148" -4.38751511526494 0.13837718484504 "1" "0" "2"
"149" 0.101812337734139 0.8720575979301 "0" "0" "2"
"150" -0.462751867962587 1.05024875250688 "0" "0" "2"
"151" -8.10710008199422 -1.13743873910539 "1" "0" "2"
"152" -1.76904587918592 -0.0436571319162971 "0" "0" "2"
"153" -0.32249369018455 2.3935301739161 "1" "0" "2"
"154" -3.14290731957365 1.24444013015039 "1" "0" "2"
"155" -6.1657695990334 -0.767213057391311 "1" "0" "2"
"156" -6.3256849407473 -2.95151475392099 "0" "0" "2"
"157" -4.01477242583811 0.329239194531822 "1" "0" "2"
"158" -5.17252006806417 -0.305761610623122 "1" "0" "2"
"159" -5.82788109732815 -0.712534311408258 "1" "0" "2"
"160" -1.08320032362985 0.292247801726892 "0" "0" "2"
"161" -2.32833480336979 1.73894209134024 "1" "0" "2"
"162" -4.687384655442 -0.00257142424582498 "1" "0" "2"
"163" -4.69120656840668 -0.00446431663701564 "1" "0" "2"
"164" -0.222851427746765 1.56199313824202 "0" "0" "2"
"165" -2.42747857505363 -0.380505954911847 "0" "0" "2"
"166" -6.39494265275674 -0.632885784223679 "1" "0" "2"
"167" -4.39429206750526 0.137019137952547 "1" "0" "2"
"168" -4.37338499929292 -1.72531305864046 "0" "0" "2"
"169" 9.93484590705316 1.22290580850524 "1" "1" "2"
"170" -5.15069212147768 2.19604004019626 "1" "0" "2"
"171" -2.58918906822327 -0.368523323367757 "0" "0" "2"
"172" -0.336671313497654 0.925910686319988 "0" "0" "2"
"173" -2.80961019982649 -0.489477776603747 "0" "0" "2"
"174" -1.20322410177286 0.207552353591943 "0" "0" "2"
"175" -0.850532129237154 0.398127798274826 "0" "0" "2"
"176" -2.47074139149186 1.15603750967308 "1" "0" "2"
"177" -2.00788431413332 1.24213119154568 "0" "0" "2"
"178" -1.31825079444131 0.165909982543759 "0" "0" "2"
"179" -0.391269949382631 0.715217694459379 "0" "0" "2"
"180" -2.53057741646442 -0.378404319682115 "0" "0" "2"
"181" -2.82758196770467 0.695482029935346 "1" "0" "2"
"182" -1.05202326250279 0.254603577957544 "0" "0" "2"
"183" -0.625585363031155 0.670041301703396 "0" "0" "2"
"184" -3.08748549942605 -0.664854890523974 "0" "0" "2"
"185" 7.3178129710574 -0.375250010517242 "0" "1" "2"
"186" -2.24674798177526 0.752244834080905 "1" "0" "2"
"187" -1.68073187570284 0.99655515041986 "1" "0" "2"
"188" -5.36441405104895 -0.360303668157328 "1" "0" "2"
"189" -2.97794393187013 -0.67006000567486 "0" "0" "2"
"190" -0.859562625493154 0.478492761128781 "0" "0" "2"
"191" -5.9435802201525 -0.588681209252098 "1" "0" "2"
"192" -4.98938573263615 -1.0452471766004 "1" "0" "2"
"193" -0.269417347882976 0.555341398802417 "0" "0" "2"
"194" -1.12529915437674 1.06552184630196 "1" "0" "2"
"195" -2.55014951270259 1.28764954631915 "0" "0" "2"
"196" -2.90918149689603 0.583475101393842 "1" "0" "2"
"197" -4.71545237969943 1.26413132433733 "1" "0" "2"
"198" -3.73245274460308 0.488415111852723 "1" "0" "2"
"199" 8.25539812090129 2.29654989495162 "0" "0" "2"
"200" 0.314837941065577 -1.81315831747814 "0" "0" "2"
"201" -5.99311926578997 0.00218946125209048 "1" "0" "3"
"202" -4.97320012390529 0.475364334605827 "1" "0" "3"
"203" -7.84145027640141 -0.777742496311556 "1" "0" "3"
"204" -5.61851445849245 0.205377675023786 "1" "0" "3"
"205" -1.73789413051292 1.02254474171184 "0" "0" "3"
"206" -5.44311998811098 -1.01007681040258 "0" "0" "3"
"207" -7.25362243720534 -0.751933509383694 "1" "0" "3"
"208" -5.7055301491231 0.144192432314699 "1" "0" "3"
"209" -4.87427688978354 0.880558228774684 "1" "0" "3"
"210" -5.13025719023429 0.431361274506277 "1" "0" "3"
"211" -8.04498966374305 -0.690946420020295 "1" "0" "3"
"212" -4.52963393632737 0.559340760371425 "1" "0" "3"
"213" -3.7630677174078 -0.563790520573196 "0" "0" "3"
"214" -27.0092944784601 -2.74231751288163 "1" "0" "3"
"215" -1.13790584980652 0.6426826464088 "0" "0" "3"
"216" -5.28416343919941 0.399226782475046 "1" "0" "3"
"217" -2.29289149080324 0.698712994322033 "0" "0" "3"
"218" -5.48718043622664 0.522457073938795 "1" "0" "3"
"219" -7.18243669648971 -0.596522934411727 "1" "0" "3"
"220" -0.971340879701441 1.07961910629198 "0" "0" "3"
"221" -3.9340084020497 -0.652068185705606 "0" "0" "3"
"222" 2.7137832343094 1.49547796546571 "0" "0" "3"
"223" -5.75936952025929 0.134398185105457 "1" "0" "3"
"224" -3.13885637450211 -0.0735164108469455 "0" "0" "3"
"225" -2.94541391660998 0.0262745292251776 "0" "0" "3"
"226" -2.54876698521019 0.23932095417627 "0" "0" "3"
"227" -3.18293293997674 -0.0846309590999704 "0" "0" "3"
"228" -5.33635559106862 0.459021086440669 "1" "0" "3"
"229" -6.52127772354815 -0.25589099734331 "1" "0" "3"
"230" -2.3831950234692 0.615952022783834 "0" "0" "3"
"231" 1.47629746573457 1.34711843045988 "0" "0" "3"
"232" -4.79721641804727 0.675828683272879 "1" "0" "3"
"233" -3.48046238250112 -0.219714820534008 "0" "0" "3"
"234" -6.68783245324889 -0.372852244242729 "1" "0" "3"
"235" -3.06271761920472 -0.0319899344771504 "0" "0" "3"
"236" -5.81713305510137 0.0872803595612798 "1" "0" "3"
"237" -3.11772969749327 -0.0635553519375065 "0" "0" "3"
"238" -4.3218986189589 -0.515650665736244 "0" "0" "3"
"239" -2.83607934662212 0.078077272492548 "0" "0" "3"
"240" -4.64852990312361 -0.916689197684619 "0" "0" "3"
"241" -2.48462153600925 0.217458767628588 "0" "0" "3"
"242" -0.0386745534082049 1.0916894998188 "0" "0" "3"
"243" -0.987387217565501 1.36498500105008 "0" "0" "3"
"244" -0.619554775321327 1.13418420694798 "0" "0" "3"
"245" -7.28655030805743 -0.910223353381847 "1" "0" "3"
"246" 3.38581415382707 1.89166103356048 "0" "0" "3"
"247" -3.95048483432736 -0.56468439458776 "0" "0" "3"
"248" -5.43315614331415 0.257834548397625 "1" "0" "3"
"249" -8.01643062833291 -1.12195524725869 "1" "0" "3"
"250" -2.68391729249608 0.153117309363479 "0" "0" "3"
"251" 1.30465286483863 1.72913769263462 "0" "0" "3"
"252" -2.66221039276769 0.172390241147258 "0" "0" "3"
"253" -2.54591203856758 1.02596319970137 "0" "0" "3"
"254" -3.51611349273889 -0.277718226081218 "0" "0" "3"
"255" -5.35794517343859 0.272060815850393 "1" "0" "3"
"256" -10.4939442056551 -1.57414945335862 "1" "0" "3"
"257" 7.29543404989837 0.14791457451534 "0" "1" "3"
"258" -6.3135395155298 -0.161100411218263 "1" "0" "3"
"259" -4.62645469458885 0.552408792402653 "1" "0" "3"
"260" 1.94151729282555 -1.15087326123939 "0" "1" "3"
"261" -3.46098972244535 -0.23872725222163 "0" "0" "3"
"262" -6.83628848270423 -0.343536663412671 "1" "0" "3"
"263" -1.75462330794851 0.529464779092492 "0" "0" "3"
"264" -8.10886862313579 -0.756175083262853 "1" "0" "3"
"265" -1.6900836207767 -2.54076757969432 "0" "0" "3"
"266" -4.73751958430566 0.608408330906237 "1" "0" "3"
"267" -4.23539537665692 -0.454738084337411 "0" "0" "3"
"268" -1.38470018952961 0.728766289309695 "0" "0" "3"
"269" -2.19966020236759 0.539880014838697 "0" "0" "3"
"270" -3.24003159254313 0.925007744486747 "1" "0" "3"
"271" 0.0168499949070435 0.894850508478566 "0" "0" "3"
"272" -6.38994907880389 -0.179628774861201 "1" "0" "3"
"273" -3.11204635759846 -1.34208555950708 "0" "0" "3"
"274" -5.25277366341109 -0.814892493237968 "0" "0" "3"
"275" -1.27401500515198 0.571543899080758 "0" "0" "3"
"276" -2.93827928580544 0.0304383475917239 "0" "0" "3"
"277" -4.4013643073591 -0.620340831205224 "0" "0" "3"
"278" -6.77522162536034 -1.5882283842177 "0" "0" "3"
"279" -7.03755330953691 -0.935439290830796 "0" "0" "3"
"280" -6.23183674421309 -0.118711762110026 "1" "0" "3"
"281" -1.72942897919947 0.664979271209341 "0" "0" "3"
"282" -2.45204504421472 0.239768821863316 "0" "0" "3"
"283" -0.79341958128849 1.363805972912 "0" "0" "3"
"284" -2.60706721996192 0.223536742345913 "0" "0" "3"
"285" -4.63191134288081 0.610405115581902 "1" "0" "3"
"286" -6.3586967406619 -0.391805545388612 "1" "0" "3"
"287" -4.73332318827703 -0.779000793579476 "0" "0" "3"
"288" -5.86534315769228 0.0639380609434975 "1" "0" "3"
"289" 1.82663859625059 1.0971534850129 "0" "0" "3"
"290" 1.2932334147547 2.53319326201348 "0" "0" "3"
"291" -4.26630475379478 -0.689872145908019 "0" "0" "3"
"292" -1.65229161474831 0.803678854206339 "0" "0" "3"
"293" 2.1971342511683 1.65778773662102 "0" "0" "3"
"294" -3.89515088218175 -0.41704326538974 "0" "0" "3"
"295" -5.40133894282512 0.33804727512916 "1" "0" "3"
"296" -1.7765574055434 0.705126786422389 "0" "0" "3"
"297" -0.75004127267534 1.3125182068978 "0" "0" "3"
"298" -6.67880127271192 -1.22903959055421 "1" "0" "3"
"299" -3.17078581770674 -1.27419637679424 "0" "0" "3"
"300" 7.28799052611144 0.136532149789913 "0" "1" "3"
"301" 4.08308187490087 0.711202844480574 "0" "0" "4"
"302" 1.899081986223 -0.632376348818796 "0" "0" "4"
"303" 2.72782415577001 -0.317910262602795 "0" "0" "4"
"304" 6.11054995669434 1.06750166236092 "0" "0" "4"
"305" 1.99648769161319 1.59225516483838 "1" "0" "4"
"306" 4.30519162187034 0.449359099205442 "0" "0" "4"
"307" 0.170840807365706 -0.108154437210893 "1" "0" "4"
"308" 6.25045179028786 0.715474251077108 "0" "0" "4"
"309" 0.774595031037717 0.179834669941234 "1" "0" "4"
"310" 5.48448102894238 1.3185836859817 "1" "0" "4"
"311" 4.41555963124243 0.389644730052996 "0" "0" "4"
"312" 0.575569609768404 -1.33516696872942 "0" "0" "4"
"313" 0.105875021598943 -1.60958358576562 "0" "0" "4"
"314" -1.52727376782252 -0.869807423019583 "1" "0" "4"
"315" 14.743038441494 2.93053462033689 "1" "0" "4"
"316" -0.181562262588651 -0.421580210189153 "1" "0" "4"
"317" 3.32560054905641 -0.0398297210891071 "0" "0" "4"
"318" 3.48065402672484 0.0381266882673787 "0" "0" "4"
"319" 5.79366490623229 1.04256051189586 "0" "0" "4"
"320" 1.99333173210086 -0.641327604787044 "0" "0" "4"
"321" 2.47166929107241 -1.0684656363248 "0" "0" "4"
"322" 3.73676566030418 0.199851358164243 "0" "0" "4"
"323" 4.1422524574281 0.388162081942278 "0" "0" "4"
"324" 1.50339516551592 -0.679450653398379 "0" "0" "4"
"325" 2.16837808760893 2.65717077824476 "1" "0" "4"
"326" 3.09342875270191 -0.163250527150593 "0" "0" "4"
"327" -1.83235041347431 -1.02436398624072 "1" "0" "4"
"328" 4.68914630776691 0.685924215635425 "0" "0" "4"
"329" 3.58372295351036 -1.9528144961861 "0" "0" "4"
"330" -0.487184462524688 -0.364626019788328 "1" "0" "4"
"331" 0.584601967694045 0.0837016486180133 "1" "0" "4"
"332" -0.337234474383335 -0.62497141268932 "1" "0" "4"
"333" 2.72877239062043 1.33842452662869 "1" "0" "4"
"334" 2.39484003650438 -0.478237659938807 "0" "0" "4"
"335" 1.20374241471835 1.13123890603547 "1" "0" "4"
"336" 4.4846149893657 -1.51502282813937 "0" "0" "4"
"337" 4.45621317821591 1.37030178185034 "0" "0" "4"
"338" -4.37441718425665 -2.07515452637654 "1" "0" "4"
"339" 3.42281258623606 0.00865470406351299 "0" "0" "4"
"340" 3.79489573951977 0.442947118565176 "0" "0" "4"
"341" 2.29121087269302 -0.653474038599344 "0" "0" "4"
"342" 2.36355034082063 -1.59085900902484 "0" "0" "4"
"343" 1.26979823454512 0.327438950434602 "1" "0" "4"
"344" 3.47459654840781 0.035218107324447 "0" "0" "4"
"345" 5.8258185395189 0.724555201895489 "0" "0" "4"
"346" 10.1482023837689 1.51307498906351 "0" "0" "4"
"347" 11.1311158978112 -1.15059395530594 "0" "1" "4"
"348" 1.4215142155459 0.478888982026175 "1" "0" "4"
"349" 4.25983037583192 -1.14549857516378 "0" "0" "4"
"350" 16.7523150476961 1.29657907014957 "0" "1" "4"
"351" -0.288497731295776 -0.408941739148319 "1" "0" "4"
"352" 12.8032901584122 0.796493380617591 "1" "1" "4"
"353" 1.90568295111762 0.722923226562041 "1" "0" "4"
"354" 1.62805062097823 -0.757971093648712 "0" "0" "4"
"355" 6.96403316834118 -2.03990965838588 "0" "1" "4"
"356" -0.208229288168305 -0.508886376819595 "1" "0" "4"
"357" 4.5993498312153 0.729137364698982 "0" "0" "4"
"358" 1.64049931853173 0.815265958161316 "1" "0" "4"
"359" 5.42416266365365 1.17467553659151 "0" "0" "4"
"360" 1.30039670509928 -1.10257720675612 "0" "0" "4"
"361" 0.0352618421675396 -0.245348476541535 "1" "0" "4"
"362" 3.9029129292688 0.549978875040469 "0" "0" "4"
"363" 2.48066291325915 -0.749336752122776 "0" "0" "4"
"364" 1.88140169806525 -0.652113963614056 "0" "0" "4"
"365" 4.19177141050831 0.441817132667423 "0" "0" "4"
"366" 1.93497656815561 -0.529122349041348 "0" "0" "4"
"367" 3.72412369153221 0.17133777157752 "0" "0" "4"
"368" 3.63217876910145 0.116515057131904 "0" "0" "4"
"369" 1.0475063842863 0.590536814382142 "1" "0" "4"
"370" 2.53810569859854 -0.710852937779467 "0" "0" "4"
"371" 6.15639717001595 1.74410233789987 "0" "0" "4"
"372" -0.551265702035941 -0.424725527509677 "1" "0" "4"
"373" -0.120140923225324 -0.412485227136132 "1" "0" "4"
"374" 3.11585767600768 -0.1492450553246 "0" "0" "4"
"375" 3.50323489127484 0.049048335072041 "0" "0" "4"
"376" 3.12726730789105 -0.129923943924853 "0" "0" "4"
"377" -0.0613035912221195 -0.208862056963865 "1" "0" "4"
"378" 2.37531509355186 -0.462896564041205 "0" "0" "4"
"379" 5.42238158860106 2.32543063320106 "1" "0" "4"
"380" 0.724209326456208 -0.842428591481768 "0" "0" "4"
"381" 3.76031600711893 0.173924212053915 "0" "0" "4"
"382" -0.234049917059595 -0.244684386030206 "1" "0" "4"
"383" 0.913956994471015 0.264456733639328 "1" "0" "4"
"384" 3.46713236762251 0.0309584893658157 "0" "0" "4"
"385" 4.43967053754112 1.52773124922528 "0" "0" "4"
"386" 14.2042768721847 0.390435662611667 "0" "1" "4"
"387" 11.372650737309 -1.61494453802577 "0" "1" "4"
"388" 5.04682075758516 0.821067388896568 "0" "0" "4"
"389" 3.1784583401114 -0.132369984678613 "0" "0" "4"
"390" 5.64597596253976 1.20613241061493 "0" "0" "4"
"391" 3.43430897407045 0.0143376495280439 "0" "0" "4"
"392" 1.96925784538372 0.743465773589472 "1" "0" "4"
"393" 5.17973562983357 0.893713502164404 "0" "0" "4"
"394" 0.1381671229319 -1.14385200066133 "0" "0" "4"
"395" 9.16988403689251 1.4183728313842 "0" "0" "4"
"396" 4.9541406282341 0.551935658526445 "0" "0" "4"
"397" 2.55736833127849 -0.414305421271473 "0" "0" "4"
"398" 0.0418158822853628 -0.159778978417013 "1" "0" "4"
"399" -1.76294210761009 -1.35113512458166 "1" "0" "4"
"400" 3.02076834481026 -0.183078486871552 "0" "0" "4"
"401" 11.2708282287352 2.00043449208795 "1" "0" "5"
"402" 5.38695728152052 0.788404275182356 "0" "0" "5"
"403" 0.0570428367356523 0.189903713155628 "1" "0" "5"
"404" 1.27403438313809 -0.829426335911167 "0" "0" "5"
"405" 2.75092004102173 0.957955168442446 "0" "0" "5"
"406" -3.46564818392168 -2.06018677286537 "1" "0" "5"
"407" 3.18751978468496 0.246210208020456 "0" "0" "5"
"408" 2.46943416859723 -0.104772118832294 "0" "0" "5"
"409" 0.323377858334369 0.322336106814475 "1" "0" "5"
"410" 4.12029374842164 0.704924865753514 "0" "0" "5"
"411" 4.04242596872228 1.39790201729547 "1" "0" "5"
"412" -0.169468870367099 0.0766407963318801 "1" "0" "5"
"413" 1.87819458503469 0.820239664939911 "1" "0" "5"
"414" 10.3145721639281 0.732567454356931 "1" "1" "5"
"415" 4.22333443118169 0.739526584411538 "0" "0" "5"
"416" 2.82984119040871 0.076543309236974 "0" "0" "5"
"417" -1.20579349028471 -1.08016351939664 "1" "0" "5"
"418" 0.875919923059311 -0.804432280243877 "0" "0" "5"
"419" -4.21157673967485 -1.55960874243616 "1" "0" "5"
"420" 13.9550549334999 0.610519821777663 "0" "1" "5"
"421" -1.42611037852617 -1.71737292102605 "0" "0" "5"
"422" 5.24893372806239 1.57518077731523 "0" "0" "5"
"423" -0.524181989121148 -0.101878427987782 "1" "0" "5"
"424" 1.67000724113943 -0.43257810833947 "0" "0" "5"
"425" 12.1265312348518 0.852833397212139 "1" "1" "5"
"426" -0.856750870306519 -0.292771006513657 "1" "0" "5"
"427" 4.97047563902175 1.45960465799314 "1" "0" "5"
"428" -0.82197945540991 -1.38444524076257 "0" "0" "5"
"429" 4.34869674208157 0.805431056230822 "0" "0" "5"
"430" 6.9395220277458 1.41562667785803 "0" "0" "5"
"431" -0.672920863024932 2.09868406775059 "0" "0" "5"
"432" 5.90584614134636 1.44487478162307 "0" "0" "5"
"433" 0.209538691515789 0.980796975991566 "1" "0" "5"
"434" -1.54803180816473 -0.91622711812879 "1" "0" "5"
"435" 3.96871645054748 0.991682223557296 "0" "0" "5"
"436" 4.44944825212326 0.988164256060156 "0" "0" "5"
"437" -3.10380269958673 -1.62960876100431 "0" "0" "5"
"438" 2.29497386632443 -0.893655673580399 "0" "0" "5"
"439" 1.40647876128371 -0.591253554012615 "0" "0" "5"
"440" 2.65289132965061 -0.0131481186153012 "0" "0" "5"
"441" 1.4796690455592 -0.615714900308579 "0" "0" "5"
"442" 2.91938830511588 1.56209432739697 "1" "0" "5"
"443" 2.24367749918742 -0.214986251747585 "0" "0" "5"
"444" 2.2050641796852 -0.445026751786767 "0" "0" "5"
"445" 3.70508593096973 0.559883232103859 "0" "0" "5"
"446" 1.92284379741215 -0.400321040908422 "0" "0" "5"
"447" 12.1668839558514 -1.22499377367224 "0" "1" "5"
"448" 1.293403752937 -0.523080582653058 "0" "0" "5"
"449" 3.03311796299854 0.188607002607022 "0" "0" "5"
"450" 1.77591910175401 -0.409420527972314 "0" "0" "5"
"451" 1.67096465157723 -1.12733475290809 "0" "0" "5"
"452" 2.54280963064703 0.892484286090729 "1" "0" "5"
"453" -1.85460121628063 -0.856545249968825 "1" "0" "5"
"454" 1.08613851792806 -2.26542481431424 "0" "0" "5"
"455" 0.861388328576288 0.76637205723605 "1" "0" "5"
"456" 6.32121814978091 0.962877318735595 "0" "0" "5"
